"name","code","localCode","address","lon","lat","num","quyu"
"马连道北里站","01020146","0102040146","广安路与马连道路交叉口西南侧","116.332946","39.895318","30","0102"
"广华轩站","01020147","0102020147","手帕口西街 广华轩4号楼西侧","116.346173","39.89766","25","0102"
"广安胡同站","01020148","0102020148","广安胡同与老墙根街交叉口西南侧","116.374605","39.899027","30","0102"
"人社局站","01020150","0102030150","永定门西街 北京市人力资源与社会保障局院内","116.397157","39.878737","50","0102"
"后海西沿站","01020151","0102060151","后海西沿路 金帆俱乐部西侧","116.386876","39.950061","20","0102"
"后海东沿站","01020152","0102060152","后海东沿路 火神庙北侧","116.401774","39.943759","30","0102"
"地铁平安里站","01020153","0102010153","西四北大街 地铁平安里地铁A口南侧","116.379289","39.940478","50","0102"
"景山后街站","01020154","0102070154","景山后街与地安门内大街交叉口西南侧","116.401922","39.934686","40","0102"
"北海公园站","01020155","0102060155","景山前街与北长街交叉口西北侧","116.39677","39.928915","20","0102"
"地铁西四站","01020156","0102010156","西四北大街与西四东大街交叉口东北侧","116.380542","39.930205","20","0102"
"国家发改委站","01020157","0102030157","月坛南街 国家发改委门前东侧 ","116.34483","39.919605","35","0102"
"财政部站","01020158","0102030158","三里河南六巷与三里河南横街交叉口西南侧","116.348338","39.91672","30","0102"
"鸭子桥路站","01020159","0102020159","鸭子桥路 鸭子桥路1号院6号楼对面","116.353459","39.881768","25","0102"
"地铁和平门A口站","01020160","0102010160","宣武门东大街 地铁和平门A口北侧","116.389238","39.906485","50","0102"
"煤市街站","01020161","0102040161","煤市街与廊坊头条交叉口东北侧","116.400813","39.90377","35","0102"
"宣武门西大街西口站","01020162","0102020162","宣武门西大街 宣武门西大街22号楼前","116.366089","39.904804","35","0102"
"天宁寺桥站","01020163","0102020163","广安门北滨河路与天宁寺东里交叉口东北侧","116.354716","39.90213","35","0102"
"天宁寺东里站","01020164","0102020164","天宁寺东里2号楼前","116.354824","39.899466","35","0102"
"地铁菜市口F口站","01020165","0102010165","骡马市大街 地铁菜市口F口南侧","116.381728","39.895629","50","0102"
"水利部站","01020166","0102030166","白广路二条 水利局北门西侧","116.364193","39.891965","50","0102"
"新农街站","01020167","0102020167","南纬路与新农街交叉口西南侧","116.403175","39.88718","30","0102"
"官园胡同站","01020168","0102020168","平安里西大街 官园胡同1号楼前","116.369489","39.938082","30","0102"
"地铁宣武门B口站","01020169","0102010169","宣武门东大街与宣内大街交叉口东南侧","116.38136","39.906181","20","0102"
"灵境胡同西口站","01020170","0102040170","灵境胡同与西单北大街交叉口东北侧","116.381135","39.920843","25","0102"
"公安大学站","01020171","0102040171","莲花池东路 华天大厦前","116.342773","39.903244","25","0102"
"展览路医院站","01020172","0102020172","西外南路 展览路医院南侧","116.355394","39.942739","25","0102"
"华堂大厦站","01020173","0102040173","右安门内大街 华堂商场西侧","116.370859","39.877937","35","0102"
"核桃园西街站","01020174","0102020174","广安门北街与核桃园西街交叉口西南侧","116.357029","39.897743","30","0102"
"南营房中街站","01020175","0102020175","南营房中街与月坛北小街交叉口西南侧","116.352825","39.927283","40","0102"
"北京建筑大学站","01020176","0102050176","展览馆路 北京建筑大学东门北侧","116.350283","39.941498","40","0102"
"如意里站","01020177","0102020177","北草厂胡同 如意里9号楼西侧","116.370383","39.949052","30","0102"
"四根柏小学站","01020178","","赵登禹路 四根柏小学对面","116.374632","39.941989","20","0102"
"地铁鼓楼大街站","01020179","0102010179","德胜门东大街 地铁鼓楼大街站E口东侧","116.400067","39.954697","40","0102"
"塔园村站","01050001","5001","塔园外交公寓东门口前","116.45677","39.949601","35","0105"
"幸福三村站","01050002","5002","新东路与东直门外大街交汇处","116.4573","39.945908","23","0105"
"三里屯酒吧街北口站","01050003","5003","卡塔尔大使馆签证处西门对面","116.461944","39.946233","20","0105"
"东外大街东口站","01050004","5005","农展桥西南角","116.467986","39.946441","29","0105"
"地铁农展馆站A口站","01050005","5004","地铁10号线农展馆站A口","116.468884","39.947454","20","0105"
"安贞西里2号楼","01050006","8888","中轴路安贞西里小区西门","116.401241","39.978779","28","0105"
"三里屯路站","01050007","5006","三里屯路三点但商场对面","116.462052","39.942538","30","0105"
"工体西路","01050008","5007","工体西路与工体北路交叉口","116.450698","39.939243","45","0105"
"工体北门","01050009","5008","工人体育场北门对面","116.45271","39.939699","20","0105"
"幸福村中路站","01050010","5009","幸福村中路锦绣运小区对面","116.453882","39.942143","50","0105"
"幸福三村南站","01050011","5010","新东路三里屯小区35号西侧","116.45726","39.942102","27","0105"
"安贞西里二区5号楼","01050012","8888","中轴路与健安东路交叉口","116.401404","39.98157","32","0105"
"安贞西里一区2号楼","01050013","8888","健安东路安贞西里小区北口","116.405055","39.981521","28","0105"
"安贞西里一区29号楼","01050014","8888","安贞路与健安东路交叉口","116.408738","39.981567","19","0105"
"地铁安贞门站","01050015","8888","地铁十号线安贞门站","116.413553","39.982956","24","0105"
"安贞桥北","01050016","8888","安定路辅路金瓯大厦前","116.413683","39.97947","28","0105"
"BRT安贞桥北站","01050017","8888","安定路辅路","116.413616","39.977072","21","0105"
"地铁团结湖站A口北站","01050018","5011","团结湖地铁A口北","116.46746","39.940664","20","0105"
"团结湖A","01050019","5012","团结湖地铁A口南","116.467662","39.939595","20","0105"
"地铁团结湖站B口站","01050020","5013","团结湖地铁B口北","116.468691","39.940366","20","0105"
